@relation first_attribute_v6-weka.filters.unsupervised.instance.Resample-S1-Z70.0

@attribute source string
@attribute text string
@attribute positive_words numeric
@attribute negative_words numeric
@attribute negative_adverbs numeric
@attribute punctuation_sum numeric
@attribute punctuation_exclamation numeric
@attribute negation numeric
@attribute class {0,1}

@data
imdb,'10 out of 10 stars.',0,0,0,1,0,0,1
amazon,'I wouldn\"t recommend buying this product.',1,0,0,1,0,0,0
imdb,'There still are good actors around!',1,0,0,1,1,0,1
yelp,'Any grandmother can make a roasted chicken better than this one.',1,0,0,1,0,0,0
amazon,'poor quality and service.',0,1,0,1,0,0,0
imdb,'One character is totally annoying with a voice that gives me the feeling of fingernails on a chalkboard.',0,1,0,1,0,0,0
amazon,'I came over from Verizon because cingulair has nicer cell phones.... the first thing I noticed was the really bad service.',1,1,0,5,0,0,0
amazon,'I would have given no star if I was able.',0,0,0,1,0,1,0
imdb,'All of the main players are mesmerising.',0,0,0,1,0,0,1
yelp,'Lastly, the mozzarella sticks, they were the best thing we ordered.',1,0,0,3,0,0,1
imdb,'One of the most disappointing aspects is the lack of notable gore.',0,2,0,1,0,0,0
amazon,'There\"s a horrible tick sound in the background on all my calls that I have never experienced before.',0,1,0,1,0,1,0
imdb,'In short, don\"t bother with this movie.',0,1,0,2,0,1,0
yelp,'The jalapeno bacon is soooo good.',1,0,0,1,0,0,1
amazon,'Can\"t store anything but phone numbers to SIM.',0,0,0,1,0,1,0
amazon,'So I had to take the battery out of the phone put it all back together and then restart it.',0,0,0,1,0,0,0
imdb,'How awful she is!',0,1,0,1,1,0,0
amazon,'The best phone in market :).',1,0,0,1,0,0,1
yelp,'I\"ve never been treated so bad.',0,1,0,1,0,1,0
amazon,'The nano stated it.My son was dissapointed.',0,1,0,2,0,0,0
yelp,'The chips and salsa were really good, the salsa was very fresh.',2,0,0,2,0,0,1
imdb,'This is actually a very smart movie.',1,0,0,1,0,0,1
imdb,'However, here there was no decent acting, action or location work to balance things up.',2,0,0,3,0,1,0
imdb,'This was reflected not only in the cast, but also in the below-par script, which borrowed much from the earlier classic.',1,0,0,3,0,1,0
imdb,'In addition to having one of the most lovely songs ever written, French Cancan also boasts one of the cutest leading ladies ever to grace the screen.',3,0,0,2,0,0,1
yelp,'The whole experience was underwhelming, and I think we\"ll just go to Ninja Sushi next time.',0,0,0,2,0,0,0
imdb,'This one wants to surf on the small wave of space movies in 1998 (Deep Impact and Armageddon), and this one fails everywhere.',0,1,0,2,0,0,0
imdb,'It rocked my world and is certainly a must see for anyone with no social or physical outlets.',0,0,0,1,0,1,1
yelp,'It kept getting worse and worse so now I\"m officially done.',0,2,0,1,0,0,0
imdb,'Aailiyah was pretty good as Akasha, in places compelling (her first entrance and mini dance scene).',2,0,0,2,0,0,1
yelp,'I as well would\"ve given godfathers zero stars if possible.',1,0,0,1,0,0,0
yelp,'I would definitely recommend the wings as well as the pizza.',2,0,0,1,0,0,1
yelp,'The poor batter to meat ratio made the chicken tenders very unsatisfying.',0,1,0,1,0,0,0
amazon,'much better than the hard plastic cases.',1,1,0,1,0,0,1
yelp,'The cashew cream sauce was bland and the vegetables were undercooked.',0,1,0,1,0,0,0
imdb,'I really liked that.',1,0,0,1,0,0,1
yelp,'This was like the final blow!',1,1,0,1,1,0,0
imdb,'It is just the sort of pap that is screened in the afternoon to punish the unemployed for not having jobs.',0,2,0,1,0,1,0
imdb,'DELETE this film from your mind!',0,1,0,1,1,0,0
imdb,'It is indescribably the most annoying and idiotic show I have ever seen.',0,2,0,1,0,0,0
yelp,'The atmosphere here is fun.',1,0,0,1,0,0,1
yelp,'I work in the hospitality industry in Paradise Valley and have refrained from recommending Cibo any longer.',2,0,0,1,0,0,0
amazon,'The battery works great!',2,0,0,1,1,0,1
imdb,'I can\"t believe there\"s even a sequel to this!',0,0,0,1,1,1,0
imdb,'Highly entertaining at all angles.',1,0,0,1,0,0,1
yelp,'The food was great as always, compliments to the chef.',1,0,0,2,0,0,1
amazon,'I use this product in a motor control center where there is a lot of high voltage humming from the equipment, and it works great!',2,1,0,2,1,0,1
imdb,'Unfortunately, inexperience of direction meant that scene after scene passed with little in the way of dramatic tension or conflict.',0,4,1,2,0,0,0
amazon,'That being said, for a phone, the camera is very nice; many cool effects to play with, and video is decent as well.',3,0,0,4,0,0,1
yelp,'Terrible management.',0,1,0,1,0,0,0
amazon,'This phone is slim and light and the display is beautiful.',1,0,0,1,0,0,1
yelp,'Give it a try, you will be happy you did.',1,0,0,2,0,0,1
imdb,'Funny, clever, hip - just like Pray\"s previous film, Hype!',2,2,0,4,1,0,1
amazon,'The voice recognition thru the handset is excellent.',1,0,0,1,0,0,1
imdb,'Hated it.',0,1,0,1,0,0,0
imdb,'Babie Bop is very cute.',1,0,0,1,0,0,1
amazon,'Great Pocket PC / phone combination.',1,0,0,1,0,0,1
yelp,'5 stars for the brick oven bread app!',0,0,0,1,1,0,1
amazon,'I have used several phone in two years, but this one is the best.',1,0,0,2,0,0,1
yelp,'When my mom and I got home she immediately got sick and she only had a few bites of salad.',0,1,0,1,0,0,0
amazon,'Obviously there is a problem with the adhesive.',0,1,0,1,0,0,0
amazon,'Unfortunately it did not work.',1,1,0,1,0,1,0
imdb,'In conclusion, I will not bother with this movie because a volcano in Los Angeles is nothing but nonsense.',0,2,0,2,0,2,0
yelp,'My wife had the Lobster Bisque soup which was lukewarm.',0,1,0,1,0,0,0
yelp,'The pancake was also really good and pretty large at that.',2,0,0,1,0,0,1
yelp,'The food is about on par with Denny\"s, which is to say, not good at all.',1,0,0,3,0,1,0
amazon,'Battery has no life.',0,0,0,1,0,1,0
amazon,'Clear crisp sound.',2,0,0,1,0,0,1
yelp,'I had the opportunity today to sample your amazing pizzas!',1,0,0,1,1,0,1
amazon,'Plantronics Bluetooth Excelent Buy.',1,0,0,1,0,0,1
yelp,'They had a toro tartare with a cavier that was extraordinary and I liked the thinly sliced wagyu with white truffle.',2,0,0,1,0,0,1
yelp,'Very, very sad.',0,1,0,2,0,0,0
amazon,'Don\"t bother - go to the store.',0,1,0,1,0,1,0
amazon,'I ordered this product first and was unhappy with it immediately.',0,1,0,1,0,0,0
yelp,'Food was great and so was the serivce!',1,0,0,1,1,0,1
amazon,'but it is great, i would really recommend it',2,0,0,1,0,0,1
yelp,'My wife had the Lobster Bisque soup which was lukewarm.',0,1,0,1,0,0,0
imdb,'Initially the local sites in the film, which was filmed here in Buffalo, intrigued me.',0,0,0,3,0,0,1
amazon,'The keyboard is really worthwhile in usefulness and is sturdy enough I don\"t expect any problems.',3,1,0,1,0,1,1
amazon,'It is light, easy to use, and has very clear reception and transmission.',2,0,0,3,0,0,1
yelp,'I checked out this place a couple years ago and was not impressed.',1,0,0,1,0,1,0
imdb,'GO AND SEE IT!',0,0,0,1,1,0,1
amazon,'I can hear while I\"m driving in the car, and usually don\"t even have to put it on it\"s loudest setting.',0,0,0,2,0,1,1
amazon,'The worst piece of crap ever along with the Verizon customer service.',0,2,0,1,0,0,0
imdb,'If you see it, you should probably just leave it on the shelf.',0,0,0,2,0,0,0
amazon,'Poor Construction.',0,1,0,1,0,0,0
amazon,'Reversible plug works great.',2,0,0,1,0,0,1
imdb,';) Recommend with confidence!',2,0,0,1,1,0,1
amazon,'This phone tries very hard to do everything but fails at it\"s very ability to be a phone.',0,2,0,1,0,0,0
imdb,'Very disappointed and wondered how it could be in the Oscar shortlist.',0,1,0,1,0,0,0
amazon,'After trying many many handsfree gadgets this is the one that finally works well.',2,0,0,1,0,0,1
amazon,'Don\"t trust their website and don\"t expect any helpful support.',3,0,0,1,0,2,0
yelp,'CONCLUSION: Very filling meals.',0,0,0,1,0,0,1
amazon,'The sound is clear and the people I talk to on it are amazed at the quality too.',2,0,0,1,0,0,1
amazon,'This BlueAnt Supertooth hands-free phone speaker is AWESOME.',1,0,0,1,0,0,1
imdb,'I particularly remember my senses being assaulted by strident cords of music that would blare out with very little warning, and even less meaning.',0,2,1,2,0,0,0
yelp,'I waited and waited.',0,0,0,1,0,0,0
yelp,'Food was great and so was the serivce!',1,0,0,1,1,0,1
amazon,'My experience was terrible..... This was my fourth bluetooth headset, and while it was much more comfortable than my last Jabra (which I HATED!!!',1,2,0,9,3,0,0
amazon,'There was so much hype over this phone that I assumed it was the best, my mistake.',1,2,0,2,0,0,0
imdb,'Hayao Miyazaki\"s latest and eighth film for Studio Ghibili, \"Gake No Ue No Ponyo\" (Ponyo on the Cliff by the Sea) is a wonderfully fun and imaginative look at childhood.',3,0,0,2,0,2,1
yelp,'The only thing I wasn\"t too crazy about was their guacamole as I don\"t like it puréed.',1,1,0,1,0,2,0
imdb,'Not a pleasant voyage of self-discovery.',1,0,0,1,0,1,0
amazon,'Works well.',2,0,0,1,0,0,1
amazon,'Items stated as included from the description ARE NOT INCLUDED.',0,0,0,1,0,1,0
amazon,'I usually don\"t like headbands but this one is very lightweight & doesn\"t mess up my hair.',1,1,0,1,0,2,1
imdb,'The hockey scenes are terrible, defensemen playing like they\"re 5 years old, goalies diving at shots that are 10 feet wide of the net, etc.',1,1,0,4,0,0,0
amazon,'Pros:-Good camera - very nice pictures , also has cool styles like black and white, and more.',3,1,0,3,0,0,1
imdb,'I\"m translating movies for a living and this is the first movie in my 5-year working experience that I found offensive to my intelligence.',1,1,0,1,0,0,0
imdb,'the cast was great.',1,0,0,1,0,0,1
yelp,'What a great double cheeseburger!',1,0,0,1,1,0,1
yelp,'This is a disgrace.',0,1,0,1,0,0,0
imdb,'This movie is great--especially if you enjoy visual arts.',1,0,0,1,0,0,1
amazon,'It looks very nice.',1,0,0,1,0,0,1
yelp,'Stopped by this place while in Madison for the Ironman, very friendly, kind staff.',1,0,0,3,0,0,1
imdb,'The movie is full of wonderful dancing (hence the title!',1,0,0,1,1,0,1
imdb,'But it wasn\"t until I watched this film that I realised how great he actually was.',1,0,0,1,0,1,1
yelp,'I went to Bachi Burger on a friend\"s recommendation and was not disappointed.',1,1,0,1,0,1,1
imdb,'Lange had become a great actress.',1,0,0,1,0,0,1
amazon,'So anyone near you will hear part of your conversation.',0,0,0,1,0,0,0
amazon,'Awsome Device Works Great!!.',3,0,0,3,2,0,1
yelp,'The chips and salsa were really good, the salsa was very fresh.',2,0,0,2,0,0,1
amazon,'My phone doesn\"t slide around my car now and the grip prevents my phone from slipping out of my hand.',0,0,0,1,0,1,1
imdb,'There are some generally great things in it.',1,0,0,1,0,0,1
imdb,'The script looks as if only a rough draft was written and shooting began before a finished script was completed.',0,1,0,1,0,0,0
amazon,'I got the car charger and not even after a week the charger was broken...I went to plug it in and it started smoking.',0,0,0,4,0,1,0
yelp,'The seafood was fresh and generous in portion.',2,0,0,1,0,0,1
imdb,'I don\"t think there are any redeeming qualities in this remake.',1,0,0,1,0,1,0
imdb,'The sets (especially designed to work with the camera) are amazing....stylized, beautiful and effective.',3,0,0,6,0,0,1
imdb,'I loved it, it was really scary.',1,1,0,2,0,0,1
imdb,'Despite the pans of reviewers, I liked this movie.',1,0,0,2,0,0,1
imdb,'You can\"t relate with them, hell you barely can understand them.',0,1,0,2,0,1,0
yelp,'The food was very good.',1,0,0,1,0,0,1
imdb,'His co-stars don\"t fare much better, with people like Morgan Freeman, Jonah Hill, and Ed Helms just wasted.',2,1,0,4,0,1,0
amazon,'The shipping time was also very quick!',0,0,0,1,1,0,1
yelp,'Of all the dishes, the salmon was the best, but all were great.',2,0,0,3,0,0,1
yelp,'I love this place.',1,0,0,1,0,0,1
imdb,'With the originality and freshness of the first movie now spent, this remake had little else to offer.',1,0,1,2,0,0,0
amazon,'It was a great phone.',1,0,0,1,0,0,1
yelp,'I could eat their bruschetta all day it is devine.',0,0,0,1,0,0,1
imdb,'I just cant explain this movie more than romantic,charming,hilarious,and adorable.The junkyard scenes are funny,all the junkyard dogs have something special.Too funny i laughed,kids will LOVE it.Buy it when it comes out,it has new features!',1,3,0,10,1,0,1
imdb,'It\"s just adorable seeing Mickey playing \"Turkey in the Straw\" in a highly imaginative (if occasionally cruel) way.',2,0,0,1,0,0,1
amazon,'This PDA rocks.',0,0,0,1,0,0,1
imdb,'It is an insane game.',0,1,0,1,0,0,1
amazon,'Works fine.',2,0,0,1,0,0,1
imdb,'It was very popular when I was in the cinema, a good house and very good reactions and plenty of laughs.',3,0,0,2,0,0,1
imdb,'It\"s too bad that everyone else involved didn\"t share Crowe\"s level of dedication to quality, for if they did, we\"d have a far better film on our hands than this sub-par mess.',1,3,0,3,0,1,0
amazon,'Everything about this product is wrong.First',0,0,0,1,0,0,0
yelp,'I was shocked because no signs indicate cash only.',0,1,0,1,0,1,0
yelp,'Tonight I had the Elk Filet special...and it sucked.',0,1,0,4,0,0,0
yelp,'If you look for authentic Thai food, go else where.',1,0,0,2,0,0,0
amazon,'I really wanted the Plantronics 510 to be the right one, but it has too many issues for me.The good',2,1,0,2,0,0,0
yelp,'Service was fine and the waitress was friendly.',2,0,0,1,0,0,1
amazon,'This phone tries very hard to do everything but fails at it\"s very ability to be a phone.',0,2,0,1,0,0,0
amazon,'Excellent product, I am very satisfied with the purchase.',2,0,0,2,0,0,1
amazon,'This is a great deal.',1,0,0,1,0,0,1
amazon,'It\"s very convenient and simple to use - gets job done & makes the car ride so much smoother.',2,0,0,1,0,0,1
yelp,'Hell no will I go back',0,1,0,0,0,1,0
yelp,'Food was delicious!',1,0,0,1,1,0,1
amazon,'The phone is sturdy and waterproof.',1,0,0,1,0,0,1
imdb,'Plus, it was well-paced and suited its relatively short run time.',0,0,0,2,0,0,1
imdb,'The opening sequence of this gem is a classic, and the cat n mouse games that follow are a delight to watch.',3,0,0,2,0,0,1
imdb,'Each track commands sentiment, actually contributing to the scenes and characters.',0,0,0,2,0,0,1
yelp,'The chains, which I\"m no fan of, beat this place easily.',0,0,0,3,0,1,0
amazon,'What a waste of money and time!.',0,1,0,2,1,0,0
amazon,'Mobile Phone Tools are a must have.',0,0,0,1,0,0,1
amazon,'It\"s so stupid to have to keep buying new chargers, car chargers, cradles, headphones and car kits every time a new phone comes out.',0,1,0,4,0,0,0
yelp,'I was disgusted because I was pretty sure that was human hair.',1,1,0,1,0,0,0
imdb,'Why was this film made?',0,0,0,1,0,0,0
yelp,'the staff is friendly and the joint is always clean.',2,0,0,1,0,0,1
yelp,'This place is awesome if you want something light and healthy during the summer.',2,0,0,1,0,0,1
imdb,'One of the most disappointing aspects is the lack of notable gore.',0,2,0,1,0,0,0
imdb,'(My mother and brother had to do this)When I saw Robert Ryan portraying this type of man, it was a very good imitation of this type of individual, and I was impressed.',2,0,0,3,0,0,1
amazon,'It is very comfortable on the ear.',1,0,0,1,0,0,1
yelp,'Service is quick and friendly.',1,0,0,1,0,0,1
yelp,'I just don\"t know how this place managed to served the blandest food I have ever eaten when they are preparing Indian cuisine.',0,0,0,1,0,1,0
imdb,'There was NOTHING believable about it at all.',1,0,0,1,0,1,0
amazon,'My headset works just peachy-keen.',1,0,0,1,0,0,1
imdb,'Special mention should be made of the superb music score and sound effects, which are an integral element in helping to make this such a memorable and enjoyable cartoon.',5,0,0,2,0,0,1
imdb,'They could be used as exemplars for any set designer.',0,0,0,1,0,0,1
amazon,'Very prompt service.',1,0,0,1,0,0,1
imdb,'Being a 90\"s child, I truly enjoyed this show and I can proudly say that I enjoyed it big time and even more than the classical WB cartoons.',2,0,0,2,0,0,1
amazon,'Please dont waste your money.',0,1,0,1,0,0,0
