@relation first_attribute_v4-weka.filters.supervised.instance.Resample-B0.0-S1-Z30.0-no-replacement-V

@attribute source string
@attribute text string
@attribute positive_words numeric
@attribute negative_words numeric
@attribute negative_adverbs numeric
@attribute punctuation_sum numeric
@attribute punctuation_exclamation numeric
@attribute negation numeric
@attribute class {0,1}

@data
imdb,'\" I love it.',1,0,0,1,0,0,1
amazon,'This product is great... it makes working a lot easier I can go to the copier while waiting on hold for something.',1,0,0,4,0,0,1
amazon,'T-Mobile has the best customer service anywhere.',1,0,0,1,0,0,1
imdb,'It is an excellent drama, an excellent thriller, and an excellent film.',3,0,0,3,0,0,1
amazon,'Provides good protection and looks classy, too.',2,0,0,2,0,0,1
amazon,'Krussel Always good.',0,0,0,1,0,0,1
amazon,'The tracfonewebsite is user friendly and makes it easy toactivate, etc.',2,0,0,2,0,0,1
amazon,'The design is very good.4.',0,0,0,2,0,0,1
imdb,'I have to say that this film was excellently produced and tops the ratings as a typical sci fi film!',2,0,0,1,1,0,1
amazon,'I would highly recommend this product.',1,0,0,1,0,0,1
imdb,'Constantine gives everything the right intensity and seems to have a good understanding of the underlying psychological motivations.',2,0,0,1,0,0,1
imdb,'The movie was very interesting from beginning to the end.',1,0,0,1,0,0,1
amazon,'.... Item arrived quickly and works great with my Metro PCS Samsung SCH-r450 slider phone and Sony Premium Sound in ear plugs.',2,0,0,5,0,0,1
imdb,'I really liked that.',1,0,0,1,0,0,1
amazon,'Blue Ant is easy to use.',1,0,0,1,0,0,1
amazon,'Cheap but hey it works.. Was pleasantly suprised given the low cost of this item.',1,1,0,3,0,0,1
amazon,'It\"s very convenient and simple to use - gets job done & makes the car ride so much smoother.',1,0,0,1,0,0,1
amazon,'The sound quality is excellent as well.',1,0,0,1,0,0,1
amazon,'Its the best headset I have used.',1,0,0,1,0,0,1
amazon,'They have been around for years and carries the highest quality of anti-glare screen protector that I have found to date.',0,0,0,1,0,0,1
amazon,'Just what I wanted.',0,0,0,1,0,0,1
amazon,'Great product.',1,0,0,1,0,0,1
amazon,'Crisp and Clear.',1,0,0,1,0,0,1
amazon,'The reception has been generally good.',0,0,0,1,0,0,1
imdb,'\" In fact, it\"s hard to remember that the part of Ray Charles is being acted, and not played by the man himself.',0,1,0,3,0,1,1
amazon,'Great bluetooth!.',1,0,0,2,1,0,1
amazon,'I highly recommend this case.',1,0,0,1,0,0,1
imdb,'The film deserves strong kudos for taking this stand, for having exceptional acting from its mostly lesser-known cast and for the super-intelligent script that doesn\"t insult the audience or take the easy way out when it comes to white racism.',4,2,0,2,0,1,1
amazon,'This is a great deal.',1,0,0,1,0,0,1
amazon,'It is simple to use and I like it.',1,0,0,1,0,0,1
amazon,'It\"s a great tool for entertainment, communication, and data management.Oh, be sure to use ActiveSync 4.2 for optimal data synchronization results!',2,0,0,6,1,0,1
amazon,'I own 2 of these cases and would order another.',0,0,0,1,0,0,1
amazon,'Great Phone.',1,0,0,1,0,0,1
amazon,'I bought this battery with a coupon from Amazon and I\"m very happy with my purchase.',1,0,0,1,0,0,1
amazon,'Perfect for the PS3.',1,0,0,1,0,0,1
imdb,'Enough can not be said of the remarkable animation in this film.',2,0,0,1,0,1,1
amazon,'A good quality bargain.. I bought this after I bought a cheapy from Big Lots that sounded awful and people on the other end couldn\"t hear me.',1,1,0,3,0,0,1
amazon,'Good , works fine.',2,0,0,2,0,0,1
amazon,'For the price this was a great deal.',1,0,0,1,0,0,1
amazon,'Great price, too!',1,0,0,2,1,0,1
amazon,'Yes it\"s shiny on front side - and I love it!',2,0,0,1,1,0,1
amazon,'The reception through this headset is excellent.',0,0,0,1,0,0,1
amazon,'2 thumbs up to this seller',0,0,0,0,0,0,1
amazon,'I have a Verizon LG phone and they work well together, good reception and range that exceeds 20 feet line of sight.',4,0,0,2,0,0,1
amazon,'#1 It Works - #2 It is Comfortable.',1,0,0,1,0,0,1
amazon,'Battery charge-life is quite long.',0,0,0,1,0,0,1
amazon,'The Jabra EarGels fit my ears very well.',0,0,0,1,0,0,1
imdb,'However, after finally watching this film, I realized that not only had I had a closed mind to the brilliance it depicts, I also found myself watching it over and over again.',1,0,0,4,0,1,1
amazon,'Gets a signal when other Verizon phones won\"t.',0,0,0,1,0,0,1
amazon,'I would recommend it.',1,0,0,1,0,0,1
amazon,'Plan on ordering from them again and again.',0,0,0,1,0,0,1
amazon,'That being said, for a phone, the camera is very nice; many cool effects to play with, and video is decent as well.',2,0,0,4,0,0,1
amazon,'I have been very satisfied with this cell phone from day one.',1,0,0,1,0,0,1
amazon,'They keep getting better and better (this is my third one and I\"ve had numerous Palms too).',2,0,0,1,0,0,1
imdb,'The memories are murky but I can only say that I enjoyed every single episode and product related to the show.',1,1,0,1,0,0,1
amazon,'Good case!.',1,0,0,2,1,0,1
imdb,'I would have casted her in that role after ready the script.',1,0,0,1,0,0,1
amazon,'It looks very nice.',0,0,0,1,0,0,1
amazon,'This is an excellent tool, especially when paired with your phone\"s auto-answer.',1,0,0,2,0,0,1
amazon,'I have read other\"s reviews here but I haven\"t had any problem with it.',0,1,0,1,0,1,1
amazon,'Comfortable in my hand.',1,0,0,1,0,0,1
amazon,'(It works!)',0,0,0,1,1,0,1
amazon,'So far it has worked like a charm.',2,0,0,1,0,0,1
amazon,'I have only had it for a few weeks, but so far, so good.',0,0,0,3,0,0,1
imdb,'Punishment Park is a brilliant piece of cinema.',1,0,0,1,0,0,1
amazon,'Would recommend this item.',1,0,0,1,0,0,1
amazon,'It\"s been my choice headset for years.Great sound; good volume; good noise cancellation.',2,1,0,2,0,0,1
amazon,'Nice case, feels good in your hands.',2,0,0,2,0,0,1
amazon,'Just really good.. So far, probably the best BT headset I have ever had.',1,0,0,4,0,0,1
amazon,'Works fine.',1,0,0,1,0,0,1
amazon,'I received my headset in good time and was happy with it.',2,0,0,1,0,0,1
amazon,'I was very pleased to see that I could replace my well travled swivel holster for my Blackberry flip.',2,0,0,1,0,0,1
imdb,'If you love death and decay, and Shakespears lyrics... this is the one.',1,1,0,5,0,0,1
amazon,'Good Quality.',1,0,0,1,0,0,1
imdb,'The acting, as you\"d expect from this cast, is top notch.',1,0,0,3,0,0,1
amazon,Excellent!.,0,0,0,2,1,0,1
amazon,'It seems completely secure, both holding on to my belt, and keeping the iPhone inside.',0,0,0,3,0,0,1
amazon,'The only good thing was that it fits comfortably on small ears.',2,0,0,1,0,0,1
amazon,'I am pairing this with my iphone, and I could not be happier with it so far.',1,0,0,2,0,1,1
amazon,'Best headset ever!!!.',1,0,0,4,3,0,1
amazon,'It was that loud.Glad to say that the Plantronics 510 maintains a flawless connection to my cell and with no static during normal use.',1,1,0,2,0,1,1
amazon,'Fits comfortably, came with three sizes of earbud tips.',0,0,0,2,0,0,1
imdb,'The music in the film is really nice too.',1,0,0,1,0,0,1
amazon,'It was quite comfortable in the ear.',1,0,0,1,0,0,1
amazon,'Great phone.',1,0,0,1,0,0,1
amazon,'The pairing of the two devices was so easy it barely took a couple minutes before I started making calls with the voice dialing feature.',1,0,0,1,0,0,1
amazon,'The cutouts and buttons are placed perfectly.',0,0,0,1,0,0,1
amazon,'I love being able to use one headset for both by land-line and cell.',1,0,0,1,0,0,1
imdb,'Lovely little thriller from Hitchcock, with lots of nice shenanigans surrounding a murdered spy, a kidnapped child, a nasty church, a foreign plot and some random taxidermists.',2,2,1,5,0,0,1
amazon,'I can hear while I\"m driving in the car, and usually don\"t even have to put it on it\"s loudest setting.',0,0,0,2,0,1,1
amazon,'Seller shipped quickly and much cheaper than the competitors.',1,0,0,1,0,0,1
amazon,'Good show, Samsung.',1,0,0,2,0,0,1
imdb,'The characters were all funny and had the peculiarity of not having a true lead character.',1,1,0,1,0,1,1
amazon,'Leopard Print is wonderfully wild!.',1,0,0,2,1,0,1
imdb,'I was totally fascinated by the music, the dancing... everything.',0,0,0,5,0,0,1
amazon,'much better than the hard plastic cases.',1,1,0,1,0,0,1
amazon,'Happy so far!.',1,0,0,2,1,0,1
amazon,'cool phone.',1,0,0,1,0,0,1
imdb,'I believe every one should see this movie as I think few people outside of South Africa understand its past and what is being attempted in the Truth and Reconciliation process.',1,0,0,1,0,0,1
amazon,'Motorola finally got the voice quality of a bluetooth headset right.',0,0,0,1,0,0,1
amazon,'but it is great, i would really recommend it',1,0,0,1,0,0,1
amazon,'You get extra minutes so that you can carry out the call and not get cut off.\"',0,0,0,1,0,1,1
amazon,'The headset fulfills my requirements so I am happy with my purchase.',1,0,0,1,0,0,1
amazon,'Logitech Bluetooth Headset is a 10!.',0,0,0,2,1,0,1
amazon,'I like the fact that it rests lightly against your ear, rather than inside.',1,0,0,2,0,0,1
amazon,'A lot of websites have been rating this a very good phone and so do I.',1,0,0,1,0,0,1
imdb,'A good commentary of today\"s love and undoubtedly a film worth seeing.',3,0,0,1,0,0,1
amazon,'It is easy to turn on and off when you are in the car and the volume controls are quite accessable.',1,0,0,1,0,0,1
amazon,'I have had mine for about a year and this Christmas I bought some for the rest of the family.',0,0,0,1,0,0,1
imdb,'But if you liked movies like The Matrix (and better yet, their sequels) I think you\"ll appreciate the thought provoking, mindblowing experience this film will give you.',4,0,0,3,0,0,1
amazon,'nice leather.',1,0,0,1,0,0,1
imdb,'Perabo has a nice energy level and is obviously very comfortable in front of a camera.',2,0,0,1,0,0,1
imdb,'It is rare when a film-maker takes the time to tell a worthy moral tale with care and love that doesn\"t fall into the trap of being overly syrupy or over indulgent.',2,2,0,1,0,1,1
imdb,'I saw it as a child on TV back in 1973, when it was \"The Stranger\" and I loved it.',1,0,0,2,0,0,1
amazon,'Just reading on the specs alone makes you say WOW.',0,0,0,1,0,0,1
amazon,'Love it.. Great armband.',2,0,0,3,0,0,1
imdb,'Mark my words, this is one of those cult films like Evil Dead 2 or Phantasm that people will still be discovering and falling in love with 20, 30, 40 years down the line.',2,3,0,4,0,0,1
amazon,'I exchanged the sony ericson z500a for this and I\"m pretty happy with that decision.',2,0,0,1,0,0,1
amazon,'I was very impressed with the price of the cases.',1,0,0,1,0,0,1
imdb,'I couldn\"t think of a better way to end the film, but a smile on my face, great way to wrap up an amazing film and trilogy!',4,0,0,3,1,0,1
amazon,'I use this product in a motor control center where there is a lot of high voltage humming from the equipment, and it works great!',1,1,0,2,1,0,1
amazon,'It\"s pretty easy.',1,0,0,1,0,0,1
amazon,'Beautiful styling though.',1,0,0,1,0,0,1
imdb,'It felt like a very gripping, intelligent stage play (but without the overly theatrical feeling one actually gets from watching people on a stage) which plays on everyone\"s terror of a white lie escalating to monstrous consequences.',2,3,0,2,0,0,1
amazon,'It is the best charger I have seen on the market yet.',1,0,0,1,0,0,1
amazon,'SWEETEST PHONE!!!',0,0,0,3,3,0,1
amazon,':-)Oh, the charger seems to work fine.',1,0,0,2,0,0,1
amazon,'It fits so securely that the ear hook does not even need to be used and the sound is better directed through your ear canal.',2,0,0,1,0,1,1
imdb,'The best scene in the movie was when Gerardo is trying to find a song that keeps running through his head.',1,0,0,1,0,0,1
imdb,'Saw the movie today and thought it was a good effort, good messages for kids.',2,0,0,2,0,0,1
imdb,'Loved the casting of Jimmy Buffet as the science teacher.',1,0,0,1,0,0,1
imdb,'The success of the film depends on the casting of Sydney Greenstreet as the Alexander Yardley character.',1,0,0,1,0,0,1
imdb,'This movie was kind of long in length, but I enjoyed every minute of it.',1,0,0,2,0,0,1
imdb,'The Songs Were The Best And The Muppets Were So Hilarious.',1,0,0,1,0,0,1
imdb,'The only thing really worth watching was the scenery and the house, because it is beautiful.',1,0,0,2,0,0,1
imdb,'This is a very \"right on case\" movie that delivers everything almost right in your face.',1,0,0,1,0,0,1
imdb,'This review is long overdue, since I consider A Tale of Two Sisters to be the single greatest film ever made.',1,0,0,2,0,0,1
imdb,'It ranks highly as a great noir-crime-drama, incredible performances by Belmondo and Lino Ventura.',2,0,0,2,0,0,1
imdb,'It\"s practically perfect in all of them  a true masterpiece in a sea of faux \"masterpieces.',2,0,0,1,0,0,1
imdb,'Despite the pans of reviewers, I liked this movie.',1,0,0,2,0,0,1
imdb,'I can think of no other film where something vitally important occurs every other minute.',1,0,0,1,0,1,1
imdb,'In other words, the content level of this film is enough to easily fill a dozen other films.',1,0,0,2,0,0,1
imdb,'How can anyone in their right mind ask for anything more from a movie than this?',1,0,0,1,0,0,1
imdb,'It\"s quite simply the highest, most superlative form of cinema imaginable.',0,0,0,2,0,0,1
imdb,'You truly take this journey through the eyes and soul of a child.',0,0,0,1,0,0,1
imdb,'This is the number one best TH game in the series.',1,0,0,1,0,0,1
imdb,'It deserves strong love.',1,0,0,1,0,0,1
imdb,'I\"d advise anyone to go and see it.',0,0,0,1,0,0,1
imdb,'That was nice.',0,0,0,1,0,0,1
imdb,'Waste your money on this game.',0,1,0,1,0,0,1
imdb,'This is the kind of money that is wasted properly.',0,1,0,1,0,0,1
imdb,'Actually, the graphics were good at the time.',1,0,0,2,0,0,1
imdb,'As they say in Canada, This is the fun game, aye.',1,0,0,3,0,0,1
imdb,'This game rocks.',0,0,0,1,0,0,1
imdb,'Buy it, play it, enjoy it, love it.',2,0,0,4,0,0,1
imdb,'It\"s PURE BRILLIANCE.',1,0,0,1,0,0,1
imdb,'The film succeeds despite, or perhaps because of, an obviously meagre budget.',1,0,0,3,0,0,1
imdb,'I\"m glad the film didn\"t go for the most obvious choice, as a lesser film certainly would have.',1,0,0,2,0,1,1
imdb,'In addition to having one of the most lovely songs ever written, French Cancan also boasts one of the cutest leading ladies ever to grace the screen.',3,0,0,2,0,0,1
imdb,'It\"s hard not to fall head-over-heels in love with that girl.',1,2,0,1,0,1,1
imdb,'Yet, I enjoy watching it.',1,0,0,2,0,0,1
imdb,'And I forgot: The Casting here i superb, with Trond Fausa Aurvåg being perfect in the role as the Bothersome Man, who doesn\"t understand where he is, what he is doing and why.',1,1,0,4,0,1,1
imdb,'Anne Heche was utterly convincing.',0,1,0,1,0,0,1
imdb,'Barney is definitely super DE duper.',1,0,0,1,0,0,1
imdb,'STEAMBOAT WILLIE is an amazingly important film to our cinema history.',2,0,0,1,0,0,1
imdb,'All in all I give this one a resounding 9 out of 10.',1,0,0,1,0,0,1
imdb,'Kathy Bates is wonderful in her characters subtle desperation and escapism; a variation on her character in \"At Play In The Fields Of The Lord\".',1,1,0,1,0,0,1
imdb,'I enjoyed reading this book to my children when they were little.',1,0,0,1,0,0,1
imdb,'There are some generally great things in it.',1,0,0,1,0,0,1
imdb,'The suspense builders were good, & just cross the line from G to PG.',0,0,0,2,0,0,1
imdb,'I especially liked the non-cliche choices with the parents; in other movies, I could predict the dialog verbatim, but the writing in this movie made better selections.',2,0,0,3,0,0,1
imdb,'If you want a movie that\"s not gross but gives you some chills, this is a great choice.',1,1,0,2,0,1,1
imdb,'Alexander Nevsky is a great film.',1,0,0,1,0,0,1
